time,지역,가게이름,아이디,주문내용,댓글,맛,양,배달,사진주소,sajang,ko_text,token_review,tagging,Noun,Adverb,Number,Verb,Adjective
2021년 11월 27일,당수동,코리엔탈깻잎두마리치킨-율천점,dt**님,[ NEW ] '로제퀸'치킨 두마리 세트/1(치킨선택1(마늘간장)),맛은 있었어요! 개인적으로는 로제보다는 마늘간장이 더 맛있었습니다! 근데 이게 두마리가 맞는 양인가 싶을 정도로 원래 둘이 1마리 반도 다 못먹는데 2마리 다 먹었어요그리고 배달 50분 소요되는 거는 알고 있었으나 도착한 치킨이 겉에 포장이 축축해져 있어서 보니까 너무 식었더라고요… 미지근에서 아주 조금 따듯한 정도..따듯했어면 더 맛있었을텐데 많이 아쉬웠어요,5,3,3,https://rev-static.yogiyo.co.kr/13d0be5e0571b372c93d6d00ced8166b_tn.jpg,사장님 답글이 없어요 ,맛은 있었어요 개인적으로는 로제보다는 마늘간장이 더 맛있었습니다 근데 이게 두마리가 맞는 양인가 싶을 정도로 원래 둘이 마리 반도 다 못먹는데 마리 다 먹었어요그리고 배달 분 소요되는 거는 알고 있었으나 도착한 치킨이 겉에 포장이 축축해져 있어서 보니까 너무 식었더라고요 미지근에서 아주 조금 따듯한 정도따듯했어면 더 맛있었을텐데 많이 아쉬웠어요,"['맛', '은', '있었어요', '개인', '적', '으로는', '로제', '보다는', '마늘', '간장', '이', '더', '맛있었습니다', '근데', '이', '게', '두', '마리', '가', '맞는', '양인', '가', '싶을', '정도', '로', '원래', '둘', '이', '마리', '반도', '다', '못', '먹는데', '마리', '다', '먹었어요', '그리고', '배달', '분', '소요', '되는', '거', '는', '알', '고', '있었으나', '도착', '한', '치킨', '이', '겉', '에', '포장', '이', '축축해져', '있어서', '보', '니까', '너무', '식었더라고요', '미', '지근', '에서', '아주', '조금', '따듯', '한', '정도', '따듯', '했어면', '더', '맛있었을텐데', '많이', '아쉬웠어요']","[('맛', 'Noun'), ('은', 'Josa'), ('있었어요', 'Adjective'), ('개인', 'Noun'), ('적', 'Suffix'), ('으로는', 'Josa'), ('로제', 'Noun'), ('보다는', 'Josa'), ('마늘', 'Noun'), ('간장', 'Noun'), ('이', 'Josa'), ('더', 'Noun'), ('맛있었습니다', 'Adjective'), ('근데', 'Adverb'), ('이', 'Noun'), ('게', 'Josa'), ('두', 'Determiner'), ('마리', 'Noun'), ('가', 'Josa'), ('맞는', 'Verb'), ('양인', 'Noun'), ('가', 'Josa'), ('싶을', 'Verb'), ('정도', 'Noun'), ('로', 'Josa'), ('원래', 'Noun'), ('둘', 'Noun'), ('이', 'Josa'), ('마리', 'Noun'), ('반도', 'Noun'), ('다', 'Adverb'), ('못', 'VerbPrefix'), ('먹는데', 'Verb'), ('마리', 'Noun'), ('다', 'Adverb'), ('먹었어요', 'Verb'), ('그리고', 'Conjunction'), ('배달', 'Noun'), ('분', 'Noun'), ('소요', 'Noun'), ('되는', 'Verb'), ('거', 'Noun'), ('는', 'Josa'), ('알', 'Noun'), ('고', 'Josa'), ('있었으나', 'Adjective'), ('도착', 'Noun'), ('한', 'Josa'), ('치킨', 'Noun'), ('이', 'Josa'), ('겉', 'Noun'), ('에', 'Josa'), ('포장', 'Noun'), ('이', 'Josa'), ('축축해져', 'Adjective'), ('있어서', 'Adjective'), ('보', 'Noun'), ('니까', 'Josa'), ('너무', 'Adverb'), ('식었더라고요', 'Verb'), ('미', 'Adjective'), ('지근', 'Noun'), ('에서', 'Josa'), ('아주', 'Noun'), ('조금', 'Noun'), ('따듯', 'Verb'), ('한', 'Determiner'), ('정도', 'Noun'), ('따듯', 'Verb'), ('했어면', 'Verb'), ('더', 'Noun'), ('맛있었을텐데', 'Adjective'), ('많이', 'Adverb'), ('아쉬웠어요', 'Adjective')]","['맛', '개인', '로제', '마늘', '간장', '더', '이', '마리', '양인', '정도', '원래', '둘', '마리', '반도', '마리', '배달', '분', '소요', '거', '알', '도착', '치킨', '겉', '포장', '보', '지근', '아주', '조금', '정도', '더']",",근데,다,다,너무,많이",,",맞는,싶을,먹는데,먹었어요,되는,식었더라고요,따듯,따듯,했어면",",있었어요,맛있었습니다,있었으나,축축해져,있어서,미,맛있었을텐데,아쉬웠어요"
2021년 11월 27일,당수동,코리엔탈깻잎두마리치킨-율천점,pa**님,"두마리 2가지맛 선택/1(치킨선택1(눈꽃허니버터),치킨선택2(파닭 양념))",이제 깻잎을 만날수 있는 날이 얼마 남지않았습니다.. 어떤 조합으로 시켜도 만족할수있는 치킨. 본가에서는 찾을수 없어요..,5,5,5,https://rev-static.yogiyo.co.kr/4720ef3dbef595f545168b7122639d4c_tn.jpg,사장님 답글이 없어요 ,이제 깻잎을 만날수 있는 날이 얼마 남지않았습니다 어떤 조합으로 시켜도 만족할수있는 치킨 본가에서는 찾을수 없어요,"['이제', '깻잎', '을', '만', '날수', '있는', '날', '이', '얼마', '남지', '않았습니다', '어떤', '조합', '으로', '시켜도', '만족할수있는', '치킨', '본가', '에서는', '찾을수', '없어요']","[('이제', 'Noun'), ('깻잎', 'Noun'), ('을', 'Josa'), ('만', 'Modifier'), ('날수', 'Noun'), ('있는', 'Adjective'), ('날', 'Noun'), ('이', 'Josa'), ('얼마', 'Noun'), ('남지', 'Noun'), ('않았습니다', 'Verb'), ('어떤', 'Adjective'), ('조합', 'Noun'), ('으로', 'Josa'), ('시켜도', 'Verb'), ('만족할수있는', 'Adjective'), ('치킨', 'Noun'), ('본가', 'Noun'), ('에서는', 'Josa'), ('찾을수', 'Verb'), ('없어요', 'Adjective')]","['이제', '깻잎', '날수', '날', '얼마', '남지', '조합', '치킨', '본가']",,,",않았습니다,시켜도,찾을수",",있는,어떤,만족할수있는,없어요"
2021년 11월 21일,당수동,코리엔탈깻잎두마리치킨-율천점,ri**님,한마리 1가지맛 선택/1(치킨선택1(후라이드)),맛있었어요 바삭바삭,5,5,5,https://rev-static.yogiyo.co.kr/80737b16572ed5b5675e426002305cbb_tn.jpg,사장님 답글이 없어요 ,맛있었어요 바삭바삭,"['맛있었어요', '바삭바삭']","[('맛있었어요', 'Adjective'), ('바삭바삭', 'Adverb')]",[],",바삭바삭",,,",맛있었어요"
2021년 11월 20일,당수동,코리엔탈깻잎두마리치킨-율천점,pa**님,"두마리 2가지맛 선택/1(치킨선택1(간장),치킨선택2(눈꽃허니버터))",역시 아는 맛이 무섭네요.이번 학기에 먹은 맛 중에 마음드는 거로 골라서 먹었어요.매우 만족합니다.,5,5,5,https://rev-static.yogiyo.co.kr/1e3d4b9c4a856bf2d5d294408500bd23_tn.jpg,사장님 답글이 없어요 ,역시 아는 맛이 무섭네요이번 학기에 먹은 맛 중에 마음드는 거로 골라서 먹었어요매우 만족합니다,"['역시', '아는', '맛', '이', '무섭네요', '이번', '학기', '에', '먹은', '맛', '중', '에', '마음', '드는', '거', '로', '골', '라서', '먹었어요', '매우', '만족합니다']","[('역시', 'Noun'), ('아는', 'Verb'), ('맛', 'Noun'), ('이', 'Josa'), ('무섭네요', 'Adjective'), ('이번', 'Noun'), ('학기', 'Noun'), ('에', 'Josa'), ('먹은', 'Verb'), ('맛', 'Noun'), ('중', 'Noun'), ('에', 'Josa'), ('마음', 'Noun'), ('드는', 'Verb'), ('거', 'Noun'), ('로', 'Josa'), ('골', 'Noun'), ('라서', 'Josa'), ('먹었어요', 'Verb'), ('매우', 'Noun'), ('만족합니다', 'Adjective')]","['역시', '맛', '이번', '학기', '맛', '중', '마음', '거', '골', '매우']",,,",아는,먹은,드는,먹었어요",",무섭네요,만족합니다"
2021년 11월 16일,당수동,코리엔탈깻잎두마리치킨-율천점,jj**님,"세마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（NEW）로제퀸치킨),치킨선택3(（BEST）수원 왕갈비치킨))","저희집  남자들이  한팩씩  해치웠어요잘먹었습니다~~""",5,5,5,https://rev-static.yogiyo.co.kr/e8e843bd4c0a62fde8a74c7d29dffefb_tn.jpg,사장님 답글이 없어요 ,저희집  남자들이  한팩씩  해치웠어요잘먹었습니다,"['저희', '집', '남자', '들', '이', '한', '팩', '씩', '해', '치웠어요', '잘', '먹었습니다']","[('저희', 'Modifier'), ('집', 'Noun'), ('남자', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('한', 'Determiner'), ('팩', 'Noun'), ('씩', 'Suffix'), ('해', 'Noun'), ('치웠어요', 'Verb'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]","['집', '남자', '팩', '해']",,,",치웠어요,잘,먹었습니다",
2021년 11월 15일,당수동,코리엔탈깻잎두마리치킨-율천점,r9**님,"두마리 2가지맛 선택/1(치킨선택1(마늘간장),치킨선택2(슈프림 불마왕치킨))",맛났습니당. 아주아주~,5,5,5,https://rev-static.yogiyo.co.kr/81586b805531f72ba58399d07db5d454_tn.jpg,사장님 답글이 없어요 ,맛났습니당 아주아주,"['맛', '났', '습', '니당', '아주아주']","[('맛', 'Noun'), ('났', 'Verb'), ('습', 'Noun'), ('니당', 'Verb'), ('아주아주', 'Adverb')]","['맛', '습']",",아주아주",,",났,니당",
2021년 11월 14일,당수동,코리엔탈깻잎두마리치킨-율천점,tn**님,"[골드라벨]치즈킹치킨 두마리 세트＋국물떡볶이/1(치킨선택1(후라이드),국물떡볶이선택(국물떡볶이（보통맛）))",맛있어요~~국물떡볶이 진짜 맛있어요~~^^,5,5,5,https://rev-static.yogiyo.co.kr/ac31f6986f2b9b5b93a3e768fe3cfcbc_tn.jpg,사장님 답글이 없어요 ,맛있어요국물떡볶이 진짜 맛있어요,"['맛있어요', '국물', '떡볶이', '진짜', '맛있어요']","[('맛있어요', 'Adjective'), ('국물', 'Noun'), ('떡볶이', 'Noun'), ('진짜', 'Noun'), ('맛있어요', 'Adjective')]","['국물', '떡볶이', '진짜']",,,,",맛있어요,맛있어요"
2021년 11월 13일,당수동,코리엔탈깻잎두마리치킨-율천점,ns**님,황금지단치킨 두마리 세트/1(치킨선택2(（BEST）수원 왕갈비치킨)),맛있게 잘먹었습니다.,5,5,5,https://github.com/kuick1kim/01colap/raw/main/csv/no-image-found-360x250-1.png,사장님 답글이 없어요 ,맛있게 잘먹었습니다,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'VerbPrefix'), ('먹었습니다', 'Verb')]",[],,,",먹었습니다",",맛있게"
2021년 11월 13일,당수동,코리엔탈깻잎두마리치킨-율천점,pa**님,"두마리 2가지맛 선택/1(치킨선택1(（NEW）로제퀸치킨),치킨선택2(후레쉬갈릭))",신메뉴가 나왔으니 또 시켜봐야겠죠맛은 평범하게 맛있습니다. 로제를 펑소에 잘 안먹는데 괜찮네요.이번 감튀가 뭔가 덜 짜서 개인적으로 좋았네요,5,5,5,https://rev-static.yogiyo.co.kr/fd0cbe383a53570e993298c4498a3317_tn.jpg,사장님 답글이 없어요 ,신메뉴가 나왔으니 또 시켜봐야겠죠맛은 평범하게 맛있습니다 로제를 펑소에 잘 안먹는데 괜찮네요이번 감튀가 뭔가 덜 짜서 개인적으로 좋았네요,"['신', '메뉴', '가', '나왔으니', '또', '시켜', '봐야겠죠', '맛', '은', '평범하게', '맛있습니다', '로제', '를', '펑소', '에', '잘', '안', '먹는데', '괜찮네요', '이번', '감', '튀가', '뭔가', '덜', '짜서', '개인', '적', '으로', '좋았네요']","[('신', 'Modifier'), ('메뉴', 'Noun'), ('가', 'Josa'), ('나왔으니', 'Verb'), ('또', 'Noun'), ('시켜', 'Verb'), ('봐야겠죠', 'Verb'), ('맛', 'Noun'), ('은', 'Josa'), ('평범하게', 'Adjective'), ('맛있습니다', 'Adjective'), ('로제', 'Noun'), ('를', 'Josa'), ('펑소', 'Noun'), ('에', 'Josa'), ('잘', 'Verb'), ('안', 'VerbPrefix'), ('먹는데', 'Verb'), ('괜찮네요', 'Adjective'), ('이번', 'Noun'), ('감', 'Noun'), ('튀가', 'Verb'), ('뭔가', 'Noun'), ('덜', 'Noun'), ('짜서', 'Verb'), ('개인', 'Noun'), ('적', 'Suffix'), ('으로', 'Josa'), ('좋았네요', 'Adjective')]","['메뉴', '또', '맛', '로제', '펑소', '이번', '감', '뭔가', '덜', '개인']",,,",나왔으니,시켜,봐야겠죠,잘,먹는데,튀가,짜서",",평범하게,맛있습니다,괜찮네요,좋았네요"
2021년 11월 12일,당수동,코리엔탈깻잎두마리치킨-율천점,jd**님,[ NEW ] '로제퀸'치킨 두마리 세트/1(치킨선택1(후라이드)),배달 빠르고 친절 하고살은 다 다리살 같아요 굿굿,5,5,5,https://rev-static.yogiyo.co.kr/00a6f4bb841b571bc117a673552c4f00_tn.jpg,사장님 답글이 없어요 ,배달 빠르고 친절 하고살은 다 다리살 같아요 굿굿,"['배달', '빠르고', '친절', '하고', '살', '은', '다', '다리', '살', '같아요', '굿굿']","[('배달', 'Noun'), ('빠르고', 'Adjective'), ('친절', 'Noun'), ('하고', 'Verb'), ('살', 'Noun'), ('은', 'Josa'), ('다', 'Adverb'), ('다리', 'Noun'), ('살', 'Noun'), ('같아요', 'Adjective'), ('굿굿', 'Noun')]","['배달', '친절', '살', '다리', '살', '굿굿']",",다",,",하고",",빠르고,같아요"
2021년 11월 11일,당수동,코리엔탈깻잎두마리치킨-율천점,sh**님,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념))",중독되는 깻잎치킨이네요 구성도 가격도 맛도 좋아요한번 시킴 단골됩니다,5,5,5,https://rev-static.yogiyo.co.kr/98243d82cb496160c3973c9fd2700b7b_tn.jpg,사장님 답글이 없어요 ,중독되는 깻잎치킨이네요 구성도 가격도 맛도 좋아요한번 시킴 단골됩니다,"['중독', '되는', '깻잎', '치킨이네요', '구성', '도', '가격', '도', '맛', '도', '좋아요', '한번', '시킴', '단골', '됩니다']","[('중독', 'Noun'), ('되는', 'Verb'), ('깻잎', 'Noun'), ('치킨이네요', 'Verb'), ('구성', 'Noun'), ('도', 'Josa'), ('가격', 'Noun'), ('도', 'Josa'), ('맛', 'Noun'), ('도', 'Josa'), ('좋아요', 'Adjective'), ('한번', 'Noun'), ('시킴', 'Noun'), ('단골', 'Noun'), ('됩니다', 'Verb')]","['중독', '깻잎', '구성', '가격', '맛', '한번', '시킴', '단골']",,,",되는,치킨이네요,됩니다",",좋아요"
2021년 11월 10일,당수동,코리엔탈깻잎두마리치킨-율천점,pa**님,한마리 1가지맛 선택/1(치킨선택1(슈프림 양념)),양도 많고 배달도 빨리왔습니다.,5,5,5,https://rev-static.yogiyo.co.kr/2289e178220b89f2ec7f40b48bf1e318_tn.jpg,사장님 답글이 없어요 ,양도 많고 배달도 빨리왔습니다,"['양도', '많고', '배달', '도', '빨리', '왔습니다']","[('양도', 'Noun'), ('많고', 'Adjective'), ('배달', 'Noun'), ('도', 'Josa'), ('빨리', 'Adverb'), ('왔습니다', 'Verb')]","['양도', '배달']",",빨리",,",왔습니다",",많고"
2021년 11월 10일,당수동,코리엔탈깻잎두마리치킨-율천점,da**님,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 양념))",맛있어요~! 튀김반죽이 조금 두꺼워서 느끼했는데 얇아지면 좋을 것 같아요~!,5,5,5,https://rev-static.yogiyo.co.kr/db47675e7c9ed52b06457f8de5d3d754_tn.jpg,사장님 답글이 없어요 ,맛있어요 튀김반죽이 조금 두꺼워서 느끼했는데 얇아지면 좋을 것 같아요,"['맛있어요', '튀김', '반죽', '이', '조금', '두꺼워서', '느끼했는데', '얇아지면', '좋을', '것', '같아요']","[('맛있어요', 'Adjective'), ('튀김', 'Noun'), ('반죽', 'Noun'), ('이', 'Josa'), ('조금', 'Noun'), ('두꺼워서', 'Adjective'), ('느끼했는데', 'Adjective'), ('얇아지면', 'Adjective'), ('좋을', 'Adjective'), ('것', 'Noun'), ('같아요', 'Adjective')]","['튀김', '반죽', '조금', '것']",,,,",맛있어요,두꺼워서,느끼했는데,얇아지면,좋을,같아요"
2021년 11월 10일,당수동,코리엔탈깻잎두마리치킨-율천점,mi**님,"치킨（선택）＋볶음밥＋춘권/1(치킨선택1(후라이드),볶음밥선택(김치볶음밥),사이드추가(국물떡볶이（보통맛）)),카스 생맥주 1000cc/1",맛있어요. 빨랐어요. 담에 또 먹을게요.근데 떡볶이는 쬠 마니 달아요...,5,5,5,https://rev-static.yogiyo.co.kr/bab2b1b1c43e9890d7ad46f7d08b4c73_tn.jpg,사장님 답글이 없어요 ,맛있어요 빨랐어요 담에 또 먹을게요근데 떡볶이는 쬠 마니 달아요,"['맛있어요', '빨랐어요', '담', '에', '또', '먹을게요', '근데', '떡볶이', '는', '쬠', '마니', '달아요']","[('맛있어요', 'Adjective'), ('빨랐어요', 'Adjective'), ('담', 'Noun'), ('에', 'Josa'), ('또', 'Noun'), ('먹을게요', 'Verb'), ('근데', 'Adverb'), ('떡볶이', 'Noun'), ('는', 'Josa'), ('쬠', 'Verb'), ('마니', 'Verb'), ('달아요', 'Verb')]","['담', '또', '떡볶이']",",근데",,",먹을게요,쬠,마니,달아요",",맛있어요,빨랐어요"
2021년 11월 09일,당수동,코리엔탈깻잎두마리치킨-율천점,hg**님,황금지단치킨 두마리 세트/1(치킨선택2(후라이드)),존맛이에요 가끔씩 생각날 때 좋음,5,5,5,https://rev-static.yogiyo.co.kr/8117398bf0db25aadb0436b0ff245f25_tn.jpg,사장님 답글이 없어요 ,존맛이에요 가끔씩 생각날 때 좋음,"['존맛', '이에요', '가끔', '씩', '생각날', '때', '좋음']","[('존맛', 'Noun'), ('이에요', 'Josa'), ('가끔', 'Noun'), ('씩', 'Suffix'), ('생각날', 'Verb'), ('때', 'Noun'), ('좋음', 'Adjective')]","['존맛', '가끔', '때']",,,",생각날",",좋음"
2021년 11월 08일,당수동,코리엔탈깻잎두마리치킨-율천점,ic**님,"두마리 2가지맛 선택（뼈）/1(치킨선택1(후라이드),치킨선택2(（인기）양념))",바삭한 후라이드와 달달한 양념! 맛있게 잘 먹었습니다.,5,5,5,https://rev-static.yogiyo.co.kr/70ef28913dfeff6c420aecbe8102f76b_tn.jpg,사장님 답글이 없어요 ,바삭한 후라이드와 달달한 양념 맛있게 잘 먹었습니다,"['바삭', '한', '후라이드', '와', '달달', '한', '양념', '맛있게', '잘', '먹었습니다']","[('바삭', 'Noun'), ('한', 'Josa'), ('후라이드', 'Noun'), ('와', 'Josa'), ('달달', 'Noun'), ('한', 'Josa'), ('양념', 'Noun'), ('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]","['바삭', '후라이드', '달달', '양념']",,,",잘,먹었습니다",",맛있게"
2021년 11월 07일,당수동,코리엔탈깻잎두마리치킨-율천점,da**님,황금지단치킨 두마리 세트/1(치킨선택2(（인기）양념)),맛있게 잘 먹었습니다~~,5,5,5,https://rev-static.yogiyo.co.kr/1b2a424f6a6a9754432356c7e485daac_tn.jpg,사장님 답글이 없어요 ,맛있게 잘 먹었습니다,"['맛있게', '잘', '먹었습니다']","[('맛있게', 'Adjective'), ('잘', 'Verb'), ('먹었습니다', 'Verb')]",[],,,",잘,먹었습니다",",맛있게"
