크롤링시간,지역,가게이름,아이디,몇시간전,주문내용,댓글,맛,양,배달,사장,사진주소
2021년 5월 26일,권선동,코리엔탈깻잎두마리치킨-권선점,ch**님,2021년 5월 26일,"두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(슈프림 고추쏘핫))",3명가족이 배불리먹을양과 빠른배달 감사합니다,5,5,5,고객님 감사합니다맛있고 풍족히 드셨다니 기쁩니다가족 식사시간 저희 치킨 픽해주셔서 감동이에요맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/a99592da356e0406467cee64d83ac08e_tn.jpg
2021년 5월 25일,권선동,코리엔탈깻잎두마리치킨-권선점,kj**님,2021년 5월 25일,"두마리 2가지맛 선택/1(치킨선택1(（NEW）로제퀸치킨),치킨선택2(슈프림 고추쏘핫))",깜빡하고 리뷰가 늦었네요 엄청 맛있어요,5,5,5,고객님 감사합니다늦게라도 리뷰를 써준 정성에 감동입니다요즘 슈프림뿌린 고추쏘핫이 인기네요맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/f385c72ea4fa7d611b879b5102a1fca5_tn.jpg
2021년 5월 25일,권선동,코리엔탈깻잎두마리치킨-권선점,tj**님,2021년 5월 25일,"두마리 2가지맛 선택/1(치킨선택1(파닭 양념),치킨선택2(양파크리미치킨))",잘먹엇습니다,5,5,5,고객님 감사합니다야채와 함께 먹는 치킨은 더맛있죠저희도 집에서 치킨 포장해갈때 양파크리미는 꼭가져간답니다맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/0eb6d37e8d7a31669007ea22a7e1f57f_tn.jpg
2021년 5월 25일,권선동,코리엔탈깻잎두마리치킨-권선점,ka**님,2021년 5월 25일,"두마리 2가지맛 선택/1(치킨선택1(불마왕치킨),치킨선택2(（BEST）수원 왕갈비치킨))",굳,5,5,5,고객님 감사합니다말 한마디속에 충분히 느껴집니다더 만족드릴수있게 정성을다하겠습니다맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/63362e7d46c21be617d91d2ddb8729f7_tn.jpg
2021년 5월 25일,권선동,코리엔탈깻잎두마리치킨-권선점,fr**님,2021년 5월 25일,"두마리 2가지맛 선택/1(치킨선택1(（NEW）로제퀸치킨),치킨선택2(（BEST）수원 왕갈비치킨))",맛있고 양도 많았습니다. 개인적으로는 수원왕갈비 맛이 더 취항에 맞았네요,5,5,5,고객님 감사합니다저희가게 인기메뉴 중 수원왕갈비가 포함되어있어요신메뉴 로제퀸은 조금 아쉬웠나보네요솔직히 저도  토종입맛이라 신메뉴맛은 있어요많이는 못먹겠더라구요ㅎㅎㅎㅎ맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,이미지는 없어요
2021년 5월 24일,권선동,코리엔탈깻잎두마리치킨-권선점,ro**님,2021년 5월 24일,"두마리 3가지맛 선택/1(치킨선택1(슈프림 수원 왕갈비치킨),치킨선택2(（추천）눈꽃스윗치즈),치킨선택3(（인기）양념),사이드추가(깻잎 추가))",오랜만에 다시 시켰는데 이번엔 맛을 다른 맛으로 시켰습니당. 슈프림이 위에 뿌려주는 소스인줄 알았는데 아닌가봐용. 새로 시킨 눈꽃치즈는 너무 만족했습니다. 너무 맛있어서 먹다가 치즈볼이 다 식었어요 ㅠㅠㅠ주문 하다가 실수로 눌렀는지 있었는지 깻잎이 추가되어버렸네용.,4,3,5,고객님 죄송합니다슈프림이 뿌려져서 가는게 맞는데 실수로 빼먹었나봅니다다음주문시  요청란에 슈프림빠뜨렸다고 기재해주시면 슈프림 추가해드리고 너무 죄송해서 서비스도 넣어드릴께요정말 죄송합니다바쁘더라도  꼼꼼히 챙겨드릴께요맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/0a9aef18caea7899b5cd8932ac95bc9e_tn.jpg
2021년 5월 24일,권선동,코리엔탈깻잎두마리치킨-권선점,ms**님,2021년 5월 24일,"두마리 2가지맛 선택/1(치킨선택1(간장),치킨선택2(파닭 양념))",받자마자 못찍었습니다..ㅠ 먹는중에 찍었네요맛있게 잘 먹었습니다 치즈볼도 감사히 잘 먹었어요,5,5,5,고객님 감사합니다잊지않고 리뷰써주셔서 기쁩니다치즈볼도 인기가 아주많네요맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/454d32c67bdf05ea012e6e03870de116_tn.jpg
2021년 5월 24일,권선동,코리엔탈깻잎두마리치킨-권선점,kg**님,2021년 5월 24일,"두마리 2가지맛 선택/1(치킨선택1(슈프림 핫스파이스),치킨선택2(（NEW）치즈킹치킨),음료추가(음료 1.25L 변경))",상상도 못했던 깻잎과의 조화 맛과 양 둘다 최고입니다!,5,5,5,고객님 감사합니다신메뉴 치즈킹도 만족하신거같아 다행입니다 맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/4c54dba2c4d94577d83e5f0abd90d113_tn.jpg
2021년 5월 24일,권선동,코리엔탈깻잎두마리치킨-권선점,aj**님,2021년 5월 24일,"두마리 2가지맛 선택/1(치킨선택1(슈프림 불마왕치킨),치킨선택2(（추천）눈꽃스윗치즈),음료추가(음료 1.25L 변경))",맛있게 잘먹었습니다.!!!,5,5,5,고객님 감사합니다매운 불마왕과 매운맛 중화시켜줄 눈꽃치즈아주 좋은 선택입니다맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/27979d174a0ace787a4e2e5bc50c12fc_tn.jpg
2021년 5월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,kt**님,2021년 5월 23일,"두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(슈프림 불마왕치킨),치킨선택3(후레쉬갈릭))",배달도 빠르게 왔고 맛있네요 생각보다 맛있어서 놀랐습니다,5,5,5,고객님 감사합니다첫주문이신거같은데 만족드릴수있어 기쁩니다다음주문시에 배도 맛있게 배달해드릴께요맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/e881d5546a89b74243b0b892f4de7dca_tn.jpg
2021년 5월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,04**님,2021년 5월 23일,"두마리 2가지맛 선택/1(치킨선택1(고추쏘핫),치킨선택2(슈프림 양념))",맛있게 먹었네요  맛있게 먹었습니다,5,4,4,고객님 감사합니다양과 배달이 조금 아쉬웠나보네요만족드릴수있게 리뷰 꼼꼼히 체크하겠습니다맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/f1b234991fd3cb0518e16ae68ade902e_tn.jpg
2021년 5월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,ki**님,2021년 5월 23일,"두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（NEW）로제퀸치킨),치킨선택3(간장))",배달도 빠르고 맛있게 잘먹었습니다!,5,5,5,고객님 감사합니다배달이 빨라서 치킨의 맛있는온도지켜드릴수있어정말 다행입니다맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/3e3b401f77ced54d067e808453dfee97_tn.jpg
2021년 5월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,ji**님,2021년 5월 23일,"두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(간장),치킨선택3(고추쏘핫))",빠르고 맛있어요 수고하셨습니다,4,4,4,고객님 감사합니다배달이 빨라서 치킨의 맛있는온도지켜드릴수있어정말 다행입니다맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,이미지는 없어요
2021년 5월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,aq**님,2021년 5월 23일,한마리 1가지맛 선택/1(치킨선택1(슈프림 양념)),배달도 빠르고 맛있어요,5,4,5,고객님 감사합니다배달이 빨라서 치킨의 맛있는온도 지켜드릴수있어정말 다행입니다맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/5d81d2474eb00e1bc63bf77fd9cd008b_tn.jpg
2021년 5월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,ka**님,2021년 5월 23일,"두마리 2가지맛 선택/1(치킨선택1(（BEST）수원 왕갈비치킨),치킨선택2(고추쏘핫))",좋아요~ 요청사항도 잘 들어주시고,5,5,5,고객님 감사합니다요청사항은 싸인펜으로 한번더 체크해서빠뜨리지않으려 노력합니다 ㅎㅎ 맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/5b7ad3cae4ef0174160f21f79d25222e_tn.jpg
2021년 5월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,ho**님,2021년 5월 23일,"치킨（선택）＋볶음밥＋춘권/1(치킨선택1(（인기）양념),볶음밥선택(김치볶음밥))",이번이 두번째 주문인데 민족스럽습니다. 튀김옷도 양념도 딱 제 취향이었어요. 다만 오리지널양념과 깻잎과의 궁합은 맞지 않아 조금 아쉬웠습니다. 김치볶음밥도 간이 좀 약한 것 같긴 했는데 소스랑 같이 먹으니 좀 낫더라구요. 이 가격에 치밥은 정밀 보기 힘들지요. 담에 생각나면 또 주문하겠습니다.,5,5,5,고객님 감사합니다저도 볶음밥 자주 먹는데 아무래도 시판용이라 맛이 좀 싱겁더라구요개인적으로 야채 햄 볶음밥에 간장소스 추천드립니다간장소스 원하시면 따로 챙겨드릴께요맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,이미지는 없어요
2021년 5월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,ks**님,2021년 5월 23일,"두마리 3가지맛 선택/1(치킨선택1(파닭 후라이드),치킨선택2(파닭 양념),치킨선택3(（NEW）로제퀸치킨),음료추가(음료 1.25L 변경))",맛있게 잘 먹었어요~,5,5,5,고객님 감사합니다맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/b04ccaddef5ad43b1e07f4659cc20dc6_tn.jpg
2021년 5월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,sd**님,2021년 5월 23일,[블랙라벨]로제퀸치킨 두마리 세트/1(치킨선택1(후라이드)),사이드가 푸짐해서 든든하게 잘먹었습니다 다음에 또 주문할게요^^,5,5,5,고객님 감사합니다치킨만 드시면 밋밋할수있고 사이드로여러가지 맛을 느낄수 있어서 고객님들이 좋아할 하시더라구요다음주문시에도 만족드릴수있게 정성을다하겠습니다맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/51126c8eda5386c98677ab899dd72fbe_tn.jpg
2021년 5월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,ji**님,2021년 5월 23일,"두마리 3가지맛 선택/1(치킨선택1(후라이드),치킨선택2(불마왕치킨),치킨선택3(간장))",깻잎이랑 같이 먹어서 더 맛이 좋았어요감튀도 같이 세트라 그 부분도 마음에 들었어요다음번에 또 시킬 의향이 있어요 ~,5,5,4,고객님 감사합니다첫주문에 만족해주시니 더할나위없이 기쁩니다새로 출시된 치킨과다른 소스들도 많으니 생각날때 한번 들려주세요맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/92d9896d32a2c0da6b368237ff6bc1d3_tn.jpg
2021년 5월 23일,권선동,코리엔탈깻잎두마리치킨-권선점,al**님,2021년 5월 23일,"두마리 2가지맛 선택/1(치킨선택1(후라이드),치킨선택2(（추천）눈꽃스윗치즈))",맛과양 두마리 토끼를 다잡았네요..플러스 소떡에 감자튀김까지 굿입니다~!!,5,5,5,고객님 감사합니다모든면에 만족해주시니 고마울따름입니다맛있게 드셔주셔서 감사합니다치킨을 만드는데 있어 위생과 깨끗한기름 약속드립니다정량을 지켜 치킨맛도 항상 일정하게 해서보내드릴께요맛있게드시고 건강하세요,https://rev-static.yogiyo.co.kr/86d2dc6565c23ffec31e6ecfa7a6f1c8_tn.jpg
